5111501|1|03/01/2013|0.0|8.0|
5111501|1|04/01/2013|0.0|8.0|
5111501|1|07/01/2013|0.0|8.0|
5111501|1|08/01/2013|0.0|8.0|
5111501|1|10/01/2013|0.0|8.0|
5111501|1|11/01/2013|0.0|8.0|
5111501|1|14/01/2013|0.0|8.0|
5111501|1|15/01/2013|0.0|8.0|
5111501|1|16/01/2013|0.0|8.0|
5111601|1|17/12/2012|0.0|8.0|
5111601|1|18/12/2012|0.0|8.0|
5111601|1|19/12/2012|0.0|8.0|
5111601|1|20/12/2012|0.0|8.0|
5111601|1|02/01/2013|0.0|8.0|
5111601|1|03/01/2013|0.0|8.0|
5111601|1|07/01/2013|0.0|8.0|
5111601|1|08/01/2013|0.0|8.0|
5111601|1|09/01/2013|0.0|8.0|
5111601|1|10/01/2013|0.0|8.0|
5111601|1|11/01/2013|0.0|8.0|
5111601|1|14/01/2013|0.0|8.0|
5111601|1|15/01/2013|0.0|8.0|
5111601|1|16/01/2013|0.0|8.0|
5111601|1|17/01/2013|0.0|8.0|
5111601|1|18/01/2013|0.0|16.0|
5112101|1|17/12/2012|0.0|8.0|
5112101|1|18/12/2012|0.0|8.0|
5112101|1|19/12/2012|0.0|8.0|
5112101|1|20/12/2012|0.0|8.0|
5112101|1|02/01/2013|0.0|8.0|
5112101|1|04/01/2013|0.0|8.0|
5112101|1|09/01/2013|0.0|8.0|
5112101|1|10/01/2013|0.0|8.0|
5112101|1|14/01/2013|0.0|8.0|
5112101|1|15/01/2013|0.0|8.0|
5112101|1|16/01/2013|0.0|8.0|
5112101|1|17/01/2013|0.0|8.0|
5112101|1|18/01/2013|0.0|8.0|
5112401|1|18/12/2012|0.0|8.0|
5112401|1|19/12/2012|0.0|8.0|
5112501|1|17/01/2013|0.0|8.0|
5112501|1|18/01/2013|0.0|8.0|
5113201|2|05/01/2013|1.0|7.42|
5113201|1|08/01/2013|0.0|8.0|
5113201|1|09/01/2013|0.0|8.0|
5113201|1|17/01/2013|0.0|8.0|
5113201|1|18/01/2013|0.0|8.0|
5113201|1|19/01/2013|1.0|8.0|
5113301|1|11/01/2013|0.0|8.0|
5113301|1|14/01/2013|0.0|8.0|
5113301|1|15/01/2013|0.0|8.0|
5113301|1|16/01/2013|0.0|8.0|
5113301|1|17/01/2013|0.0|8.0|
5113301|1|18/01/2013|0.0|8.0|
5113302|1|17/12/2012|0.0|8.0|
5113302|1|18/12/2012|0.0|8.0|
5113302|1|19/12/2012|0.0|8.0|
5113302|1|20/12/2012|0.0|8.0|
5113302|1|02/01/2013|0.0|8.0|
5113302|1|03/01/2013|0.0|8.0|
5113302|1|07/01/2013|0.0|8.0|
5113302|1|08/01/2013|0.0|8.0|
5113401|1|19/12/2012|0.0|8.0|
5113501|2|05/01/2013|1.0|7.42|
5113501|1|08/01/2013|0.0|8.0|
5113501|1|10/01/2013|0.0|8.0|
5113501|1|11/01/2013|0.0|8.0|
5113501|1|14/01/2013|0.0|8.0|
5113501|1|15/01/2013|0.0|8.0|
5113501|1|16/01/2013|0.0|8.0|
5113501|1|18/01/2013|0.0|8.0|
5113701|1|17/12/2012|0.0|8.0|
5113701|1|18/12/2012|0.0|8.0|
5113701|1|19/12/2012|0.0|8.0|
5113701|1|20/12/2012|0.0|8.0|
5113701|1|03/01/2013|0.0|8.0|
5113701|1|07/01/2013|0.0|8.0|
5113701|1|08/01/2013|0.0|8.0|
5113701|1|12/01/2013|1.0|8.0|
5114001|1|18/01/2013|0.0|8.0|
5114001|1|19/01/2013|1.0|8.0|
5114301|1|17/12/2012|0.0|8.0|
5114301|1|18/12/2012|0.0|8.0|
5114301|1|19/12/2012|0.0|8.0|
5114301|1|20/12/2012|0.0|8.0|
5114301|1|02/01/2013|0.0|8.0|
5114301|1|03/01/2013|0.0|8.0|
5114301|1|07/01/2013|0.0|8.0|
5114301|1|08/01/2013|0.0|8.0|
5114301|1|09/01/2013|0.0|8.0|
5114301|1|10/01/2013|0.0|8.0|
5114301|1|11/01/2013|0.0|8.0|
5114301|1|14/01/2013|0.0|8.0|
5114301|1|15/01/2013|0.0|8.0|
5114301|1|16/01/2013|0.0|8.0|
5114301|1|17/01/2013|0.0|8.0|
5114301|1|18/01/2013|0.0|8.0|
5120101|1|17/12/2012|0.0|8.0|
5120101|1|18/12/2012|0.0|8.0|
5120101|1|19/12/2012|0.0|8.0|
5120101|1|20/12/2012|0.0|8.0|
5120101|1|26/12/2012|1.0|8.0|
5120101|1|27/12/2012|1.0|8.0|
5120101|1|02/01/2013|0.0|8.0|
5120101|1|03/01/2013|0.0|8.0|
5120101|1|04/01/2013|0.0|8.0|
5120101|1|07/01/2013|0.0|8.0|
5120101|1|08/01/2013|0.0|8.0|
5120101|1|09/01/2013|0.0|8.0|
5120101|1|10/01/2013|0.0|8.0|
5120101|2|10/01/2013|0.0|7.42|
5120101|2|11/01/2013|0.0|7.42|
5120101|1|11/01/2013|0.0|8.0|
5120101|1|14/01/2013|0.0|8.0|
5120101|1|16/01/2013|0.0|8.0|
5120101|1|17/01/2013|0.0|8.0|
5120201|1|15/12/2012|1.0|8.0|
5120201|1|17/12/2012|0.0|8.0|
5120201|1|18/12/2012|0.0|8.0|
5120201|1|19/12/2012|0.0|8.0|
5120201|1|20/12/2012|0.0|8.0|
5120201|1|29/12/2012|1.0|8.0|
5120201|1|02/01/2013|0.0|8.0|
5120201|1|03/01/2013|0.0|8.0|
5120201|1|04/01/2013|0.0|8.0|
5120201|1|07/01/2013|0.0|8.0|
5120201|2|08/01/2013|0.0|7.42|
5120201|1|08/01/2013|0.0|8.0|
5120201|1|09/01/2013|0.0|8.0|
5120201|2|14/01/2013|0.0|7.42|
5120201|1|14/01/2013|0.0|8.0|
5120201|1|15/01/2013|0.0|8.0|
5120201|2|18/01/2013|0.0|7.42|
5120301|1|17/12/2012|0.0|8.0|
5120301|1|18/12/2012|0.0|8.0|
5120301|1|19/12/2012|0.0|8.0|
5120301|1|02/01/2013|0.0|8.0|
5120301|1|03/01/2013|0.0|8.0|
5120301|1|04/01/2013|0.0|8.0|
5120301|1|07/01/2013|0.0|8.0|
5120301|1|08/01/2013|0.0|8.0|
5120301|1|09/01/2013|0.0|8.0|
5120301|1|14/01/2013|0.0|8.0|
5120401|1|17/12/2012|0.0|8.0|
5120401|1|18/12/2012|0.0|8.0|
5120401|1|19/12/2012|0.0|8.0|
5120401|1|20/12/2012|0.0|8.0|
5120401|1|02/01/2013|0.0|8.0|
5120401|1|03/01/2013|0.0|8.0|
5120401|1|04/01/2013|0.0|8.0|
5120401|1|07/01/2013|0.0|8.0|
5120401|1|08/01/2013|0.0|8.0|
5120401|1|09/01/2013|0.0|8.0|
5120401|1|14/01/2013|0.0|8.0|
5120601|1|17/12/2012|0.0|8.0|
5120601|1|18/12/2012|0.0|8.0|
5120601|1|19/12/2012|0.0|8.0|
5120601|1|20/12/2012|0.0|8.0|
5120601|1|02/01/2013|0.0|8.0|
5120601|1|03/01/2013|0.0|8.0|
5120601|1|04/01/2013|0.0|8.0|
5120601|1|07/01/2013|0.0|8.0|
5120601|1|08/01/2013|0.0|8.0|
5120601|1|09/01/2013|0.0|8.0|
5120601|1|14/01/2013|0.0|8.0|
5130101|1|18/12/2012|0.0|8.0|
5130101|1|19/12/2012|0.0|8.0|
5130201|2|15/12/2012|1.0|7.42|
5130201|1|17/12/2012|0.0|8.0|
5130201|1|18/12/2012|0.0|8.0|
5130201|1|19/12/2012|0.0|8.0|
5130201|1|20/12/2012|0.0|8.0|
5130201|1|27/12/2012|1.0|8.0|
5130201|1|02/01/2013|0.0|8.0|
5130201|1|03/01/2013|0.0|8.0|
5130201|1|04/01/2013|0.0|8.0|
5130201|1|05/01/2013|1.0|8.0|
5130201|1|07/01/2013|0.0|8.0|
5130201|1|08/01/2013|0.0|8.0|
5130201|1|09/01/2013|0.0|8.0|
5130201|1|11/01/2013|0.0|8.0|
5130201|1|12/01/2013|1.0|8.0|
5130201|2|12/01/2013|1.0|7.42|
5130201|1|14/01/2013|0.0|8.0|
5130201|1|15/01/2013|0.0|8.0|
5130201|1|16/01/2013|0.0|8.0|
5130201|1|17/01/2013|0.0|8.0|
5130201|1|19/01/2013|1.0|8.0|
5130301|1|20/12/2012|0.0|8.0|
5131001|1|17/12/2012|0.0|8.0|
5131001|1|18/12/2012|0.0|8.0|
5131001|1|19/12/2012|0.0|8.0|
5131001|1|20/12/2012|0.0|8.0|
5131001|1|02/01/2013|0.0|8.0|
5131001|1|03/01/2013|0.0|8.0|
5131001|1|07/01/2013|0.0|8.0|
5131001|1|08/01/2013|0.0|8.0|
5131001|1|09/01/2013|0.0|8.0|
5131001|1|10/01/2013|0.0|8.0|
5131001|1|11/01/2013|0.0|8.0|
5131001|1|14/01/2013|0.0|8.0|
5131001|1|15/01/2013|0.0|8.0|
5131001|1|16/01/2013|0.0|8.0|
5131001|1|17/01/2013|0.0|8.0|
5131001|1|18/01/2013|0.0|8.0|
5131501|1|08/01/2013|0.0|8.0|
5131502|2|15/12/2012|1.0|7.42|
5131502|1|15/12/2012|1.0|8.0|
5131502|1|17/12/2012|0.0|8.0|
5131502|1|18/12/2012|0.0|8.0|
5131502|1|02/01/2013|0.0|8.0|
5131502|1|03/01/2013|0.0|8.0|
5131502|1|05/01/2013|1.0|8.0|
5131502|1|10/01/2013|0.0|8.0|
5131502|1|11/01/2013|0.0|8.0|
5131502|1|12/01/2013|1.0|8.0|
5131502|1|14/01/2013|0.0|8.0|
5131502|1|15/01/2013|0.0|8.0|
5131502|1|16/01/2013|0.0|8.0|
5131502|1|17/01/2013|0.0|8.0|
5131502|1|18/01/2013|0.0|8.0|
5132301|1|19/12/2012|0.0|8.0|
5132301|1|20/12/2012|0.0|8.0|
5132301|1|02/01/2013|0.0|8.0|
5132301|1|03/01/2013|0.0|8.0|
5132301|1|05/01/2013|1.0|8.0|
5132301|1|07/01/2013|0.0|8.0|
5132301|1|08/01/2013|0.0|8.0|
5132301|1|09/01/2013|0.0|8.0|
5132301|1|10/01/2013|0.0|8.0|
5132301|1|11/01/2013|0.0|8.0|
5132301|1|12/01/2013|1.0|8.0|
5132301|1|14/01/2013|0.0|8.0|
5132301|1|15/01/2013|0.0|8.0|
5132301|1|16/01/2013|0.0|8.0|
5132301|1|17/01/2013|0.0|8.0|
5132301|1|19/01/2013|1.0|8.0|
5133701|1|02/01/2013|0.0|8.0|
5133701|1|03/01/2013|0.0|8.0|
5133701|1|16/01/2013|0.0|8.0|
5140501|1|27/12/2012|1.0|8.0|
5140501|1|07/01/2013|0.0|8.0|
5141001|1|19/12/2012|0.0|8.0|
5141001|1|28/12/2012|1.0|8.0|
5141001|1|09/01/2013|0.0|8.0|
5141001|1|14/01/2013|0.0|8.0|
5141001|1|15/01/2013|0.0|8.0|
5141201|1|17/12/2012|0.0|8.0|
5141201|1|18/12/2012|0.0|8.0|
5141201|2|19/12/2012|0.0|8.0|
5141201|1|20/12/2012|0.0|8.0|
5141201|1|02/01/2013|0.0|8.0|
5141201|1|03/01/2013|0.0|8.0|
5141201|1|04/01/2013|0.0|8.0|
5141201|1|07/01/2013|0.0|8.0|
5141201|1|08/01/2013|0.0|8.0|
5141201|1|09/01/2013|0.0|8.0|
5141201|1|10/01/2013|0.0|8.0|
5141201|1|11/01/2013|0.0|16.0|
5141201|1|14/01/2013|0.0|8.0|
5141201|1|15/01/2013|0.0|8.0|
5141201|1|16/01/2013|0.0|8.0|
5141201|1|17/01/2013|0.0|8.0|
5141201|1|18/01/2013|0.0|8.0|
5141301|1|17/12/2012|0.0|8.0|
5141301|1|18/12/2012|0.0|8.0|
5141301|2|19/12/2012|0.0|8.0|
5141301|1|20/12/2012|0.0|8.0|
5141301|1|02/01/2013|0.0|8.0|
5141301|1|03/01/2013|0.0|8.0|
5141301|1|04/01/2013|0.0|8.0|
5141301|1|07/01/2013|0.0|8.0|
5141301|1|08/01/2013|0.0|8.0|
5141301|1|09/01/2013|0.0|8.0|
5141301|1|10/01/2013|0.0|8.0|
5141301|1|11/01/2013|0.0|16.0|
5141301|1|14/01/2013|0.0|8.0|
5141301|1|15/01/2013|0.0|8.0|
5141301|1|16/01/2013|0.0|8.0|
5141301|1|17/01/2013|0.0|8.0|
5141301|1|18/01/2013|0.0|8.0|
5142401|1|17/12/2012|0.0|8.0|
5142401|1|18/12/2012|0.0|8.0|
5142401|1|19/12/2012|0.0|8.0|
5142401|1|20/12/2012|0.0|8.0|
5142401|1|02/01/2013|0.0|8.0|
5142401|1|03/01/2013|0.0|8.0|
5142401|1|04/01/2013|0.0|8.0|
5142401|1|05/01/2013|0.0|8.0|
5142401|1|07/01/2013|0.0|8.0|
5142401|1|08/01/2013|0.0|8.0|
5142401|2|08/01/2013|0.0|7.42|
5142401|1|09/01/2013|0.0|8.0|
5142401|2|09/01/2013|0.0|7.42|
5142401|2|10/01/2013|0.0|7.42|
5142401|1|10/01/2013|0.0|8.0|
5142401|1|11/01/2013|0.0|8.0|
5142401|1|12/01/2013|1.0|8.0|
5142401|1|14/01/2013|0.0|8.0|
5142401|2|14/01/2013|0.0|7.42|
5142401|1|15/01/2013|0.0|8.0|
5142401|2|16/01/2013|0.0|7.42|
5142401|1|16/01/2013|0.0|8.0|
5142401|1|17/01/2013|0.0|8.0|
5142401|2|17/01/2013|0.0|7.42|
5142401|1|18/01/2013|0.0|16.0|
5142401|2|18/01/2013|0.0|7.42|
5142501|1|17/12/2012|0.0|8.0|
5142501|1|18/12/2012|0.0|8.0|
5142501|2|19/12/2012|0.0|8.0|
5142501|1|20/12/2012|0.0|8.0|
5142501|1|02/01/2013|0.0|8.0|
5142501|1|03/01/2013|0.0|8.0|
5142501|1|04/01/2013|0.0|8.0|
5142501|1|08/01/2013|0.0|8.0|
5142501|1|09/01/2013|0.0|8.0|
5142501|1|10/01/2013|0.0|8.0|
5142501|1|11/01/2013|0.0|16.0|
5142501|1|14/01/2013|0.0|8.0|
5142501|1|15/01/2013|0.0|8.0|
5142501|1|16/01/2013|0.0|8.0|
5142501|1|17/01/2013|0.0|8.0|
5142501|1|18/01/2013|0.0|8.0|
5151301|1|17/12/2012|0.0|8.0|
5151301|1|18/12/2012|0.0|8.0|
5151301|1|19/12/2012|0.0|8.0|
5230301|2|11/01/2013|0.0|7.42|
71700000|1|17/12/2012|0.0|8.0|
71700000|1|18/12/2012|0.0|8.0|
71700000|2|19/12/2012|0.0|8.0|
71700000|1|20/12/2012|0.0|8.0|
71700000|2|03/01/2013|0.0|7.42|
71700000|1|03/01/2013|0.0|8.0|
71700000|1|05/01/2013|0.0|8.0|
71700000|1|07/01/2013|0.0|16.0|
71700000|1|08/01/2013|0.0|8.0|
71700000|1|09/01/2013|0.0|8.0|
71700000|1|10/01/2013|0.0|8.0|
71700000|1|11/01/2013|0.0|16.0|
71700000|1|12/01/2013|1.0|8.0|
71700000|1|14/01/2013|0.0|8.0|
71700000|1|15/01/2013|0.0|8.0|
71700000|1|16/01/2013|0.0|16.0|
71700000|1|17/01/2013|0.0|8.0|
71700000|1|18/01/2013|0.0|8.0|
71700010|1|05/01/2013|1.0|9.0|
71700010|1|07/01/2013|0.0|8.0|
71700010|1|08/01/2013|0.0|8.0|
71700010|1|11/01/2013|0.0|8.0|
